37.33154296875;-9.68994140625;ey9h7;0
37.37548828125;-9.68994140625;ey9he;0
37.41943359375;-9.68994140625;ey9hg;0
37.33154296875;-9.64599609375;ey9hk;0
37.33154296875;-9.60205078125;ey9hm;0
37.33154296875;-9.55810546875;ey9hq;0
37.33154296875;-9.51416015625;ey9hr;0
37.37548828125;-9.64599609375;ey9hs;0
37.37548828125;-9.60205078125;ey9ht;0
37.41943359375;-9.64599609375;ey9hu;0
37.41943359375;-9.60205078125;ey9hv;0
37.37548828125;-9.55810546875;ey9hw;0
37.37548828125;-9.51416015625;ey9hx;0
37.41943359375;-9.55810546875;ey9hy;0
37.41943359375;-9.51416015625;ey9hz;0
37.46337890625;-9.68994140625;ey9j5;0
37.50732421875;-9.68994140625;ey9j7;0
37.55126953125;-9.68994140625;ey9je;0
37.59521484375;-9.68994140625;ey9jg;0
37.46337890625;-9.64599609375;ey9jh;0
37.46337890625;-9.60205078125;ey9jj;0
37.50732421875;-9.64599609375;ey9jk;0
37.50732421875;-9.60205078125;ey9jm;0
37.46337890625;-9.55810546875;ey9jn;0
37.46337890625;-9.51416015625;ey9jp;0
37.50732421875;-9.55810546875;ey9jq;0
37.50732421875;-9.51416015625;ey9jr;0
37.55126953125;-9.64599609375;ey9js;0
37.55126953125;-9.60205078125;ey9jt;0
37.59521484375;-9.64599609375;ey9ju;0
37.59521484375;-9.60205078125;ey9jv;0
37.55126953125;-9.55810546875;ey9jw;0
37.55126953125;-9.51416015625;ey9jx;0
37.59521484375;-9.55810546875;ey9jy;0
37.59521484375;-9.51416015625;ey9jz;0
37.33154296875;-9.47021484375;ey9k2;0
37.33154296875;-9.42626953125;ey9k3;0
37.33154296875;-9.38232421875;ey9k6;0
37.33154296875;-9.33837890625;ey9k7;0
37.37548828125;-9.47021484375;ey9k8;0
37.37548828125;-9.42626953125;ey9k9;0
37.41943359375;-9.47021484375;ey9kb;0
37.41943359375;-9.42626953125;ey9kc;0
37.37548828125;-9.38232421875;ey9kd;0
37.37548828125;-9.33837890625;ey9ke;0
37.41943359375;-9.38232421875;ey9kf;0
37.41943359375;-9.33837890625;ey9kg;0
37.33154296875;-9.29443359375;ey9kk;0
37.33154296875;-9.25048828125;ey9km;0
37.33154296875;-9.20654296875;ey9kq;0
37.33154296875;-9.16259765625;ey9kr;0
37.37548828125;-9.29443359375;ey9ks;0
37.37548828125;-9.25048828125;ey9kt;0
37.41943359375;-9.29443359375;ey9ku;0
37.41943359375;-9.25048828125;ey9kv;0
37.37548828125;-9.20654296875;ey9kw;0
37.37548828125;-9.16259765625;ey9kx;0
37.41943359375;-9.20654296875;ey9ky;0
37.41943359375;-9.16259765625;ey9kz;0
37.46337890625;-9.47021484375;ey9m0;0
37.46337890625;-9.42626953125;ey9m1;0
37.50732421875;-9.47021484375;ey9m2;0
37.50732421875;-9.42626953125;ey9m3;0
37.46337890625;-9.38232421875;ey9m4;0
37.46337890625;-9.33837890625;ey9m5;0
37.50732421875;-9.38232421875;ey9m6;0
37.50732421875;-9.33837890625;ey9m7;0
37.55126953125;-9.47021484375;ey9m8;0
37.55126953125;-9.42626953125;ey9m9;0
37.59521484375;-9.47021484375;ey9mb;0
37.59521484375;-9.42626953125;ey9mc;0
37.55126953125;-9.38232421875;ey9md;0
37.55126953125;-9.33837890625;ey9me;0
37.59521484375;-9.38232421875;ey9mf;0
37.59521484375;-9.33837890625;ey9mg;0
37.46337890625;-9.29443359375;ey9mh;0
37.46337890625;-9.25048828125;ey9mj;0
37.50732421875;-9.29443359375;ey9mk;0
37.50732421875;-9.25048828125;ey9mm;0
37.46337890625;-9.20654296875;ey9mn;0
37.46337890625;-9.16259765625;ey9mp;0
37.50732421875;-9.20654296875;ey9mq;0
37.50732421875;-9.16259765625;ey9mr;0
37.55126953125;-9.29443359375;ey9ms;0
37.55126953125;-9.25048828125;ey9mt;0
37.59521484375;-9.29443359375;ey9mu;0
37.59521484375;-9.25048828125;ey9mv;0
37.55126953125;-9.20654296875;ey9mw;0
37.55126953125;-9.16259765625;ey9mx;0
37.59521484375;-9.20654296875;ey9my;0
37.59521484375;-9.16259765625;ey9mz;0
37.63916015625;-9.68994140625;ey9n5;0
37.68310546875;-9.68994140625;ey9n7;0
